group,covariate,intercept,year,age,age1,age2,tv_sqrtcd4n,tv_sqrtcd4n1,tv_sqrtcd4n2
idu_white_male,tv_sqrtcd4n,-0.0077863165996532,2.88077600056298e-06,-6.37338617159755e-06,1.29094486269483e-06,-2.56991489517268e-05,0.0001946321339355,-0.0005804653010393,0.0025084272050661
idu_white_male,tv_sqrtcd4n1,0.18427362452763,-8.90758989533344e-05,1.99616955562903e-05,-3.48216086639087e-05,0.0002459339033589,-0.0005804653010391,0.0025178605102936,-0.0125484884387878
idu_white_male,tv_sqrtcd4n2,-0.90195178284938,0.0004391347691742,-0.0001525116037219,0.0003616438368917,-0.0022215162481082,0.0025084272050654,-0.012548488438785,0.0679517734783982
msm_black_male,intercept,4378.92196522852,-2.17370308953564,-0.177400743964508,0.238010163566004,-0.31981688495747,-0.0396284940346185,0.440494434552852,-1.81149699157931
msm_black_male,year,-2.17370308969029,0.0010794258336512,6.21690358927446e-05,-4.90441316477244e-05,6.07601280329532e-06,1.68439072629048e-05,-0.0002145494087107,0.0008817131398519
msm_black_male,age,-0.17740074393735,6.21690358637407e-05,0.0017493839216896,-0.0047820500358555,0.0106562119860593,9.17059762618764e-05,-6.08997060593042e-05,2.28153144497803e-05
msm_black_male,age1,0.238010163606229,-4.90441316270042e-05,-0.0047820500358593,0.0140602364656467,-0.0321334997303557,-0.0002333862670917,0.0001570618899897,-0.0001904233291692
msm_black_male,age2,-0.319816885035704,6.07601275468421e-06,0.0106562119860677,-0.0321334997303609,0.0742046253069027,0.0004587862093562,-0.0002751647962169,0.0002969716340551
msm_black_male,tv_sqrtcd4n,-0.0396284940342213,1.68439072630946e-05,9.17059762617342e-05,-0.0002333862670915,0.0004587862093559,0.0003339707137322,-0.0009158965840541,0.0050958243011941
msm_black_male,tv_sqrtcd4n1,0.440494434554372,-0.0002145494087069,-6.08997060609093e-05,0.0001570618899903,-0.000275164796219,-0.0009158965840542,0.0036906632937186,-0.0240833453066284
msm_black_male,tv_sqrtcd4n2,-1.81149699167504,0.0008817131398812,2.28153144568508e-05,-0.0001904233291705,0.0002969716340588,0.0050958243011937,-0.0240833453066305,0.173449968472732
msm_hisp_male,intercept,8835.62648416286,-4.37851468018665,-0.952224999330968,2.62493987469111,-9.56002805833679,-0.0217768903047869,1.50101555178985,-8.86057212092988
msm_hisp_male,year,-4.37851468019446,0.0021705783579565,0.0004238806447713,-0.0012026411211463,0.0044236384521129,5.77284935875723e-06,-0.000717979413063,0.0042208161600489
msm_hisp_male,age,-0.952224999241972,0.0004238806447249,0.0031274655265748,-0.0067912435190601,0.0223230018498973,9.96711063760847e-05,-0.0011333329251851,0.0086413769256188
msm_hisp_male,age1,2.62493987464729,-0.0012026411211194,-0.0067912435190691,0.0168547982712742,-0.0584684569207119,-0.0001335179714936,0.0019672860238959,-0.0168113513198231
msm_hisp_male,age2,-9.56002805894008,0.0044236384523953,0.0223230018499654,-0.0584684569208158,0.207679091255146,0.0001453377464414,-0.0050354603651418,0.0485359325668447
msm_hisp_male,tv_sqrtcd4n,-0.0217768903086539,5.7728493595245e-06,9.9671106376157e-05,-0.0001335179714942,0.0001453377464427,0.0006505092303012,-0.0022333491493589,0.0111063035314329
msm_hisp_male,tv_sqrtcd4n1,1.50101555180846,-0.0007179794130678,-0.0011333329251869,0.0019672860238935,-0.0050354603650915,-0.0022333491493586,0.0114846907318071,-0.0640733674110739
msm_hisp_male,tv_sqrtcd4n2,-8.86057212072204,0.0042208161599234,0.0086413769256039,-0.0168113513197511,0.0485359325663904,0.0111063035314303,-0.0640733674110543,0.383085089472812
msm_white_male,intercept,1831.29270537559,-0.908238701582378,-0.116093718158869,0.240531978365752,-1.00228034872614,-0.0202641587368787,0.183820426158812,-0.967382976132442
msm_white_male,year,-0.908238701855379,0.0004505612040843,5.15755251002771e-05,-0.0001085941374131,0.0004499699488485,9.44650603169425e-06,-8.97541430016255e-05,0.0004739169965703
msm_white_male,age,-0.116093718149657,5.15755250876741e-05,0.0003370624821158,-0.0006327380591261,0.0028621669143257,-3.88845891066226e-06,1.38784447806415e-05,-0.0001107093210822
msm_white_male,age1,0.240531978392461,-0.0001085941374035,-0.0006327380591279,0.0014280513672896,-0.0070975515610883,-8.41077015304917e-06,3.50217973694162e-05,-0.0001379482788302
msm_white_male,age2,-1.00228034900335,0.0004499699488787,0.00286216691434,-0.0070975515611036,0.0373010719474835,3.68911719107876e-05,-0.0002075997973432,0.0010585543618118
msm_white_male,tv_sqrtcd4n,-0.0202641587356945,9.44650603139654e-06,-3.888458910686e-06,-8.41077015296598e-06,3.68911719104503e-05,0.0001232281964765,-0.0004036927989458,0.0020527325934999
