group,covariate,intercept,year,age,age1,age2,sqrtcd4n,sqrtcd41,sqrtcd42,h1yy_cat_1,h1yy_cat_2
idu_hisp_female,year,-7.76828713024444,0.0038670073403764,-0.0001709965324693,0.0003366409841236,-0.0025404047022908,-0.0004304248056343,0.0008543712543135,-0.0030084412606536,-0.0012937307471592,-0.0106657885001139
idu_hisp_female,age,0.296635294640896,-0.0001709965324622,0.0012742045027424,-0.0033597863976476,0.014853549046105,0.0002101848183485,-0.000241896548609,0.0001163715278339,0.0013320605289853,0.0063307259398174
idu_hisp_female,age1,-0.561668577326598,0.0003366409841645,-0.0033597863976473,0.0116058478673419,-0.0571891841552627,-0.0005989125737511,0.0008597295775128,-0.0019471057483867,-0.0019773160187123,-0.0140988499862136
idu_hisp_female,age2,4.60830550355879,-0.0025404047024663,0.0148535490461055,-0.0571891841552639,0.299581444610596,0.0030240810115056,-0.0041601067821718,0.0110584717929516,0.0049566553998057,0.0575813527298927
idu_hisp_female,sqrtcd4n,0.824679277431459,-0.0004304248056753,0.0002101848183481,-0.0005989125737492,0.0030240810114993,0.0040852844285335,-0.0095309167467908,0.0432076571650968,-0.0011528340852607,0.0027016279310274
idu_hisp_female,sqrtcd41,-1.64106797896384,0.0008543712545587,-0.0002418965486116,0.0008597295775075,-0.0041601067821615,-0.0095309167467852,0.0269004609785596,-0.132005980068564,0.0005569225142346,-0.0109069908091573
idu_hisp_female,sqrtcd42,5.75243978705351,-0.0030084412604667,0.000116371527828,-0.0019471057484277,0.0110584717931275,0.0432076571651342,-0.132005980068768,0.680004369456142,-0.0056386920345807,0.0560680335015733
idu_hisp_female,h1yy_cat_1,2.54478760911811,-0.0012937307466083,0.0013320605289835,-0.0019773160187163,0.0049566553998004,-0.0011528340852554,0.0005569225142991,-0.005638692033982,0.0753848793615046,0.0350990993612685
idu_hisp_female,h1yy_cat_2,21.1889841273673,-0.0106657884984922,0.0063307259398075,-0.0140988499861756,0.0575813527296615,0.0027016279310126,-0.0109069908088095,0.0560680335033852,0.0350990993615869,0.328602715082248
idu_white_female,intercept,15607.508923207,-7.76828712768648,0.296635294613176,-0.561668577356291,4.60830550357569,0.824679277476517,-1.64106797888524,5.75243978930571,2.54478760846837,21.1889841239556
idu_white_female,year,-7.76828713024444,0.0038670073403764,-0.0001709965324693,0.0003366409841236,-0.0025404047022908,-0.0004304248056343,0.0008543712543135,-0.0030084412606536,-0.0012937307471592,-0.0106657885001139
idu_white_female,age,0.296635294640896,-0.0001709965324622,0.0012742045027424,-0.0033597863976476,0.014853549046105,0.0002101848183485,-0.000241896548609,0.0001163715278339,0.0013320605289853,0.0063307259398174
idu_white_female,age1,-0.561668577326598,0.0003366409841645,-0.0033597863976473,0.0116058478673419,-0.0571891841552627,-0.0005989125737511,0.0008597295775128,-0.0019471057483867,-0.0019773160187123,-0.0140988499862136
