group,year,lower,upper
msm_white_male,2024,3579.6113132350456,5907.594229381498
msm_white_male,2025,3139.5435750885135,5775.782096258166
msm_white_male,2026,2699.295013391081,5649.738055432779
msm_white_male,2027,2258.914006742058,5529.0776054904445
msm_white_male,2028,1818.4331402678827,5413.454028364589
msm_white_male,2029,1377.8751474129394,5302.552601447778
msm_white_male,2030,937.2563631109686,5196.086178032341
msm_white_male,2031,496.5888225339552,5093.791699499353
msm_white_male,2032,55.88158605941976,4995.427367359573
msm_white_male,2033,1,4900.770299537694
msm_white_male,2034,1,4809.614553480271
msm_white_male,2035,1,4721.769434951293

974f111d8e80e6873bcc56e0b1cfbc9e15ad82e8
