group,age2009cat,h1yy,pct,upper,lower
het_black_male,2,2001,0.023809523809523808,0.047619047619047616,0.023809523809523808
het_black_male,2,2002,0.023809523809523808,0.07142857142857142,0.047619047619047616
het_black_male,2,2003,0.011904761904761904,0.08333333333333333,0.07142857142857142
het_black_male,2,2004,0.03571428571428571,0.11904761904761904,0.08333333333333333
het_black_male,2,2005,0.13095238095238096,0.25,0.11904761904761904
het_black_male,2,2006,0.10714285714285714,0.35714285714285715,0.25
het_black_male,2,2007,0.16666666666666666,0.5238095238095238,0.35714285714285715
het_black_male,2,2008,0.20238095238095238,0.7261904761904762,0.5238095238095238
het_black_male,2,2009,0.27380952380952384,1,0.7261904761904762
het_black_male,3,2000,0.12037037037037036,0.12037037037037036,0
het_black_male,3,2001,0.04398148148148148,0.16435185185185186,0.12037037037037036
het_black_male,3,2002,0.027777777777777776,0.19212962962962962,0.16435185185185186
het_black_male,3,2003,0.05787037037037037,0.25,0.19212962962962962
het_black_male,3,2004,0.09722222222222222,0.3472222222222222,0.25
het_black_male,3,2005,0.08564814814814815,0.43287037037037035,0.3472222222222222
het_black_male,3,2006,0.11805555555555555,0.5509259259259259,0.43287037037037035
het_black_male,3,2007,0.10416666666666667,0.6550925925925926,0.5509259259259259
het_black_male,3,2008,0.16898148148148148,0.8240740740740741,0.6550925925925926
het_black_male,3,2009,0.17592592592592593,1,0.8240740740740741
het_black_male,4,2000,0.24574669187145556,0.24574669187145556,0
het_black_male,4,2001,0.06427221172022685,0.3100189035916824,0.24574669187145556
het_black_male,4,2002,0.052930056710775046,0.36294896030245744,0.3100189035916824
het_black_male,4,2003,0.06805293005671077,0.43100189035916825,0.36294896030245744
het_black_male,4,2004,0.06994328922495274,0.500945179584121,0.43100189035916825
het_black_male,4,2005,0.0888468809073724,0.5897920604914934,0.500945179584121
het_black_male,4,2006,0.08506616257088846,0.6748582230623819,0.5897920604914934
het_black_male,4,2007,0.0888468809073724,0.7637051039697542,0.6748582230623819
het_black_male,4,2008,0.11058601134215501,0.8742911153119093,0.7637051039697542
het_black_male,4,2009,0.12570888468809074,1,0.8742911153119093
het_black_male,5,2000,0.2897727272727273,0.2897727272727273,0
het_black_male,5,2001,0.06960227272727272,0.359375,0.2897727272727273
het_black_male,5,2002,0.03977272727272727,0.3991477272727273,0.359375
het_black_male,5,2003,0.0625,0.4616477272727273,0.3991477272727273
het_black_male,5,2004,0.07954545454545454,0.5411931818181819,0.4616477272727273
het_black_male,5,2005,0.07528409090909091,0.6164772727272727,0.5411931818181819
het_black_male,5,2006,0.09232954545454546,0.7088068181818182,0.6164772727272727
het_black_male,5,2007,0.08522727272727272,0.7940340909090909,0.7088068181818182
het_black_male,5,2008,0.10369318181818182,0.8977272727272727,0.7940340909090909
het_black_male,5,2009,0.10227272727272728,1,0.8977272727272727
het_black_male,6,2000,0.3076923076923077,0.3076923076923077,0
het_black_male,6,2001,0.07692307692307693,0.38461538461538464,0.3076923076923077
het_black_male,6,2002,0.08974358974358974,0.4743589743589744,0.38461538461538464
het_black_male,6,2003,0.05128205128205128,0.5256410256410257,0.4743589743589744
het_black_male,6,2004,0.07051282051282051,0.5961538461538461,0.5256410256410257
het_black_male,6,2005,0.08333333333333333,0.6794871794871795,0.5961538461538461
het_black_male,6,2006,0.08974358974358974,0.7692307692307693,0.6794871794871795
het_black_male,6,2007,0.0641025641025641,0.8333333333333334,0.7692307692307693
het_black_male,6,2008,0.08333333333333333,0.9166666666666666,0.8333333333333334
het_black_male,6,2009,0.08333333333333333,1,0.9166666666666666
het_black_male,7,2000,0.49019607843137253,0.49019607843137253,0
het_black_male,7,2001,0.0392156862745098,0.5294117647058824,0.49019607843137253
het_black_male,7,2002,0.0392156862745098,0.5686274509803921,0.5294117647058824
het_black_male,7,2003,0.058823529411764705,0.6274509803921569,0.5686274509803921
het_black_male,7,2004,0.0392156862745098,0.6666666666666666,0.6274509803921569
het_black_male,7,2005,0.0196078431372549,0.6862745098039216,0.6666666666666666
het_black_male,7,2006,0.11764705882352941,0.803921568627451,0.6862745098039216
het_black_male,7,2007,0.0784313725490196,0.8823529411764706,0.803921568627451
het_black_male,7,2008,0.0784313725490196,0.9607843137254901,0.8823529411764706
het_black_male,7,2009,0.0392156862745098,1,0.9607843137254901
het_hisp_male,2,2000,0.015384615384615385,0.015384615384615385,0
het_hisp_male,2,2001,0.015384615384615385,0.03076923076923077,0.015384615384615385
het_hisp_male,2,2002,0.015384615384615385,0.046153846153846156,0.03076923076923077
het_hisp_male,2,2003,0.015384615384615385,0.06153846153846154,0.046153846153846156
het_hisp_male,2,2004,0.046153846153846156,0.1076923076923077,0.06153846153846154
het_hisp_male,2,2005,0.046153846153846156,0.15384615384615385,0.1076923076923077
het_hisp_male,2,2006,0.07692307692307693,0.23076923076923078,0.15384615384615385
het_hisp_male,2,2007,0.15384615384615385,0.38461538461538464,0.23076923076923078
het_hisp_male,2,2008,0.26153846153846155,0.6461538461538462,0.38461538461538464
het_hisp_male,2,2009,0.35384615384615387,1,0.6461538461538462
het_hisp_male,3,2000,0.11016949152542373,0.11016949152542373,0
het_hisp_male,3,2001,0.05084745762711865,0.1610169491525424,0.11016949152542373
het_hisp_male,3,2002,0.05508474576271186,0.21610169491525424,0.1610169491525424
het_hisp_male,3,2003,0.059322033898305086,0.2754237288135593,0.21610169491525424
het_hisp_male,3,2004,0.11016949152542373,0.385593220338983,0.2754237288135593
het_hisp_male,3,2005,0.09745762711864407,0.4830508474576271,0.385593220338983
het_hisp_male,3,2006,0.09745762711864407,0.5805084745762712,0.4830508474576271
het_hisp_male,3,2007,0.1228813559322034,0.7033898305084746,0.5805084745762712
het_hisp_male,3,2008,0.1652542372881356,0.8686440677966102,0.7033898305084746
het_hisp_male,3,2009,0.13135593220338984,1,0.8686440677966102
het_hisp_male,4,2000,0.27058823529411763,0.27058823529411763,0
het_hisp_male,4,2001,0.05588235294117647,0.3264705882352941,0.27058823529411763
het_hisp_male,4,2002,0.041176470588235294,0.3676470588235294,0.3264705882352941
het_hisp_male,4,2003,0.08823529411764706,0.45588235294117646,0.3676470588235294
het_hisp_male,4,2004,0.07941176470588235,0.5352941176470588,0.45588235294117646
het_hisp_male,4,2005,0.10882352941176471,0.6441176470588235,0.5352941176470588
het_hisp_male,4,2006,0.08235294117647059,0.7264705882352941,0.6441176470588235
het_hisp_male,4,2007,0.07941176470588235,0.8058823529411765,0.7264705882352941
het_hisp_male,4,2008,0.1,0.9058823529411765,0.8058823529411765
het_hisp_male,4,2009,0.09411764705882353,1,0.9058823529411765
het_hisp_male,5,2000,0.3191489361702128,0.3191489361702128,0
het_hisp_male,5,2001,0.05319148936170213,0.37234042553191493,0.3191489361702128
het_hisp_male,5,2002,0.0425531914893617,0.4148936170212766,0.37234042553191493
het_hisp_male,5,2003,0.03723404255319149,0.4521276595744681,0.4148936170212766
het_hisp_male,5,2004,0.06914893617021277,0.5212765957446809,0.4521276595744681
het_hisp_male,5,2005,0.09042553191489362,0.6117021276595744,0.5212765957446809
het_hisp_male,5,2006,0.06914893617021277,0.6808510638297872,0.6117021276595744
het_hisp_male,5,2007,0.10638297872340426,0.7872340425531915,0.6808510638297872
het_hisp_male,5,2008,0.1276595744680851,0.9148936170212766,0.7872340425531915
het_hisp_male,5,2009,0.0851063829787234,1,0.9148936170212766
het_hisp_male,6,2000,0.35384615384615387,0.35384615384615387,0
het_hisp_male,6,2001,0.1076923076923077,0.46153846153846156,0.35384615384615387
het_hisp_male,6,2002,0.06153846153846154,0.5230769230769231,0.46153846153846156
het_hisp_male,6,2003,0.03076923076923077,0.5538461538461539,0.5230769230769231
het_hisp_male,6,2004,0.07692307692307693,0.6307692307692307,0.5538461538461539
het_hisp_male,6,2005,0.07692307692307693,0.7076923076923077,0.6307692307692307
het_hisp_male,6,2006,0.13846153846153847,0.8461538461538463,0.7076923076923077
het_hisp_male,6,2007,0.07692307692307693,0.9230769230769231,0.8461538461538463
het_hisp_male,6,2008,0.046153846153846156,0.9692307692307693,0.9230769230769231
het_hisp_male,6,2009,0.03076923076923077,1,0.9692307692307693
het_hisp_male,7,2000,0.5,0.5,0
het_hisp_male,7,2001,0.1,0.6,0.5
het_hisp_male,7,2002,0.05,0.65,0.6
het_hisp_male,7,2003,0.05,0.7,0.65
het_hisp_male,7,2004,0.1,0.8,0.7
het_hisp_male,7,2005,0,0.8,0.8
het_hisp_male,7,2006,0.05,0.85,0.8
het_hisp_male,7,2007,0,0.85,0.85
het_hisp_male,7,2008,0.1,0.9500000000000001,0.85
het_hisp_male,7,2009,0.05,1,0.9500000000000001
msm_hisp_male,1,2000,0,0,0
msm_hisp_male,1,2001,0,0,0
msm_hisp_male,1,2002,0,0,0
msm_hisp_male,1,2003,0,0,0
msm_hisp_male,1,2004,0,0,0
msm_hisp_male,1,2005,0,0,0
msm_hisp_male,1,2006,0,0,0
msm_hisp_male,1,2007,0,0,0
msm_hisp_male,1,2008,0,0,0
msm_hisp_male,1,2009,1,1,0
msm_hisp_male,2,2000,0.00847457627118644,0.00847457627118644,0
msm_hisp_male,2,2001,0,0.00847457627118644,0.00847457627118644
msm_hisp_male,2,2002,0.00847457627118644,0.01694915254237288,0.00847457627118644
msm_hisp_male,2,2003,0.012711864406779662,0.029661016949152543,0.01694915254237288
msm_hisp_male,2,2004,0.038135593220338986,0.06779661016949153,0.029661016949152543
msm_hisp_male,2,2005,0.06779661016949153,0.13559322033898305,0.06779661016949153
msm_hisp_male,2,2006,0.1059322033898305,0.24152542372881355,0.13559322033898305
msm_hisp_male,2,2007,0.1652542372881356,0.4067796610169492,0.24152542372881355
msm_hisp_male,2,2008,0.2076271186440678,0.614406779661017,0.4067796610169492
msm_hisp_male,2,2009,0.3855932203389831,1,0.614406779661017
msm_hisp_male,3,2000,0.1458966565349544,0.1458966565349544,0
msm_hisp_male,3,2001,0.030395136778115502,0.1762917933130699,0.1458966565349544
msm_hisp_male,3,2002,0.041033434650455926,0.21732522796352582,0.1762917933130699
msm_hisp_male,3,2003,0.0547112462006079,0.27203647416413373,0.21732522796352582
msm_hisp_male,3,2004,0.08966565349544073,0.36170212765957444,0.27203647416413373
msm_hisp_male,3,2005,0.09574468085106383,0.4574468085106383,0.36170212765957444
msm_hisp_male,3,2006,0.11702127659574468,0.5744680851063829,0.4574468085106383
msm_hisp_male,3,2007,0.11094224924012158,0.6854103343465046,0.5744680851063829
msm_hisp_male,3,2008,0.13829787234042554,0.8237082066869301,0.6854103343465046
msm_hisp_male,3,2009,0.1762917933130699,1,0.8237082066869301
msm_hisp_male,4,2000,0.3065049614112459,0.3065049614112459,0
msm_hisp_male,4,2001,0.06615214994487321,0.3726571113561191,0.3065049614112459
msm_hisp_male,4,2002,0.05622932745314223,0.42888643880926136,0.3726571113561191
msm_hisp_male,4,2003,0.07276736493936053,0.5016538037486219,0.42888643880926136
msm_hisp_male,4,2004,0.05953693495038589,0.5611907386990077,0.5016538037486219
msm_hisp_male,4,2005,0.08269018743109151,0.6438809261300993,0.5611907386990077
msm_hisp_male,4,2006,0.08158765159867695,0.7254685777287763,0.6438809261300993
msm_hisp_male,4,2007,0.07938257993384785,0.804851157662624,0.7254685777287763
msm_hisp_male,4,2008,0.09922822491730982,0.9040793825799339,0.804851157662624
msm_hisp_male,4,2009,0.09592061742006615,1,0.9040793825799339
msm_hisp_male,5,2000,0.4355400696864111,0.4355400696864111,0
msm_hisp_male,5,2001,0.07665505226480836,0.5121951219512195,0.4355400696864111
msm_hisp_male,5,2002,0.06620209059233449,0.5783972125435539,0.5121951219512195
msm_hisp_male,5,2003,0.03484320557491289,0.6132404181184669,0.5783972125435539
msm_hisp_male,5,2004,0.04878048780487805,0.662020905923345,0.6132404181184669
msm_hisp_male,5,2005,0.05226480836236934,0.7142857142857143,0.662020905923345
msm_hisp_male,5,2006,0.07317073170731707,0.7874564459930313,0.7142857142857143
msm_hisp_male,5,2007,0.07317073170731707,0.8606271777003484,0.7874564459930313
msm_hisp_male,5,2008,0.08710801393728224,0.9477351916376306,0.8606271777003484
msm_hisp_male,5,2009,0.05226480836236934,1,0.9477351916376306
msm_hisp_male,6,2000,0.6290322580645161,0.6290322580645161,0
msm_hisp_male,6,2001,0.03225806451612903,0.6612903225806451,0.6290322580645161
msm_hisp_male,6,2002,0.016129032258064516,0.6774193548387096,0.6612903225806451
msm_hisp_male,6,2003,0.08064516129032258,0.7580645161290323,0.6774193548387096
msm_hisp_male,6,2004,0.016129032258064516,0.7741935483870968,0.7580645161290323
msm_hisp_male,6,2005,0.03225806451612903,0.8064516129032258,0.7741935483870968
msm_hisp_male,6,2006,0.03225806451612903,0.8387096774193549,0.8064516129032258
msm_hisp_male,6,2007,0.016129032258064516,0.8548387096774194,0.8387096774193549
msm_hisp_male,6,2008,0.08064516129032258,0.9354838709677419,0.8548387096774194
msm_hisp_male,6,2009,0.06451612903225806,1,0.9354838709677419
msm_hisp_male,7,2000,0.65,0.65,0
msm_hisp_male,7,2001,0,0.65,0.65
msm_hisp_male,7,2002,0.05,0.7000000000000001,0.65
msm_hisp_male,7,2003,0.05,0.75,0.7000000000000001
msm_hisp_male,7,2004,0,0.75,0.75
msm_hisp_male,7,2005,0.1,0.8500000000000001,0.75
msm_hisp_male,7,2006,0.1,0.9500000000000001,0.8500000000000001
msm_hisp_male,7,2007,0,0.9500000000000001,0.9500000000000001
msm_hisp_male,7,2008,0,0.9500000000000001,0.9500000000000001
msm_hisp_male,7,2009,0.05,1,0.9500000000000001
idu_black_female,2,2000,0,0,0
idu_black_female,2,2001,0,0,0
idu_black_female,2,2002,0,0,0
idu_black_female,2,2003,0,0,0
idu_black_female,2,2004,0,0,0
idu_black_female,2,2005,0,0,0
idu_black_female,2,2006,0,0,0
idu_black_female,2,2007,0.75,0.75,0
idu_black_female,2,2008,0,0.75,0.75
idu_black_female,2,2009,0.25,1,0.75
idu_black_female,3,2000,0.14583333333333334,0.14583333333333334,0
idu_black_female,3,2001,0.0625,0.20833333333333334,0.14583333333333334
idu_black_female,3,2002,0.08333333333333333,0.2916666666666667,0.20833333333333334
idu_black_female,3,2003,0.125,0.4166666666666667,0.2916666666666667
idu_black_female,3,2004,0.020833333333333332,0.4375,0.4166666666666667
idu_black_female,3,2005,0.08333333333333333,0.5208333333333334,0.4375
idu_black_female,3,2006,0.08333333333333333,0.6041666666666666,0.5208333333333334
idu_black_female,3,2007,0.10416666666666667,0.7083333333333334,0.6041666666666666
idu_black_female,3,2008,0.16666666666666666,0.875,0.7083333333333334
idu_black_female,3,2009,0.125,1,0.875
idu_black_female,4,2000,0.3828125,0.3828125,0
idu_black_female,4,2001,0.05078125,0.43359375,0.3828125
idu_black_female,4,2002,0.05859375,0.4921875,0.43359375
idu_black_female,4,2003,0.07421875,0.56640625,0.4921875
idu_black_female,4,2004,0.0546875,0.62109375,0.56640625
idu_black_female,4,2005,0.07421875,0.6953125,0.62109375
idu_black_female,4,2006,0.05078125,0.74609375,0.6953125
idu_black_female,4,2007,0.05859375,0.8046875,0.74609375
idu_black_female,4,2008,0.109375,0.9140625,0.8046875
idu_black_female,4,2009,0.0859375,1,0.9140625
idu_black_female,5,2000,0.43,0.43,0
idu_black_female,5,2001,0.07666666666666666,0.5066666666666666,0.43
idu_black_female,5,2002,0.02,0.5266666666666666,0.5066666666666666
idu_black_female,5,2003,0.06666666666666667,0.5933333333333333,0.5266666666666666
idu_black_female,5,2004,0.043333333333333335,0.6366666666666666,0.5933333333333333
idu_black_female,5,2005,0.06333333333333334,0.7,0.6366666666666666
idu_black_female,5,2006,0.08666666666666667,0.7866666666666666,0.7
idu_black_female,5,2007,0.06666666666666667,0.8533333333333333,0.7866666666666666
idu_black_female,5,2008,0.06666666666666667,0.92,0.8533333333333333
idu_black_female,5,2009,0.08,1,0.92
idu_black_female,6,2000,0.3125,0.3125,0
idu_black_female,6,2001,0.03125,0.34375,0.3125
idu_black_female,6,2002,0.0625,0.40625,0.34375
idu_black_female,6,2003,0.09375,0.5,0.40625
idu_black_female,6,2004,0.0625,0.5625,0.5
idu_black_female,6,2005,0.125,0.6875,0.5625
idu_black_female,6,2006,0.0625,0.75,0.6875
idu_black_female,6,2007,0.0625,0.8125,0.75
idu_black_female,6,2008,0.125,0.9375,0.8125
idu_black_female,6,2009,0.0625,1,0.9375
msm_white_male,1,2000,0,0,0
msm_white_male,1,2001,0,0,0
msm_white_male,1,2002,0,0,0
msm_white_male,1,2003,0,0,0
msm_white_male,1,2004,0,0,0
msm_white_male,1,2005,0,0,0
msm_white_male,1,2006,0,0,0
msm_white_male,1,2007,0,0,0
msm_white_male,1,2008,0,0,0
msm_white_male,1,2009,1,1,0
msm_white_male,2,2000,0.012658227848101266,0.012658227848101266,0
msm_white_male,2,2001,0.015189873417721518,0.027848101265822784,0.012658227848101266
msm_white_male,2,2002,0.007594936708860759,0.035443037974683546,0.027848101265822784
msm_white_male,2,2003,0.017721518987341773,0.053164556962025315,0.035443037974683546
msm_white_male,2,2004,0.03291139240506329,0.08607594936708861,0.053164556962025315
msm_white_male,2,2005,0.06329113924050633,0.14936708860759496,0.08607594936708861
msm_white_male,2,2006,0.09113924050632911,0.24050632911392406,0.14936708860759496
msm_white_male,2,2007,0.15949367088607594,0.4,0.24050632911392406
msm_white_male,2,2008,0.2430379746835443,0.6430379746835443,0.4
msm_white_male,2,2009,0.3569620253164557,1,0.6430379746835443
msm_white_male,3,2000,0.1696165191740413,0.1696165191740413,0
msm_white_male,3,2001,0.03982300884955752,0.20943952802359883,0.1696165191740413
msm_white_male,3,2002,0.04129793510324484,0.25073746312684364,0.20943952802359883
msm_white_male,3,2003,0.05530973451327434,0.306047197640118,0.25073746312684364
msm_white_male,3,2004,0.07448377581120944,0.3805309734513274,0.306047197640118
msm_white_male,3,2005,0.07964601769911504,0.46017699115044247,0.3805309734513274
msm_white_male,3,2006,0.0943952802359882,0.5545722713864307,0.46017699115044247
msm_white_male,3,2007,0.1275811209439528,0.6821533923303835,0.5545722713864307
msm_white_male,3,2008,0.15265486725663716,0.8348082595870207,0.6821533923303835
msm_white_male,3,2009,0.16519174041297935,1,0.8348082595870207
msm_white_male,4,2000,0.4046805153825927,0.4046805153825927,0
msm_white_male,4,2001,0.054167762292926636,0.45884827767551933,0.4046805153825927
msm_white_male,4,2002,0.04470155140678412,0.5035498290823035,0.45884827767551933
msm_white_male,4,2003,0.0589008677359979,0.5624506968183014,0.5035498290823035
msm_white_male,4,2004,0.06337102287667631,0.6258217196949777,0.5624506968183014
msm_white_male,4,2005,0.06284512227189061,0.6886668419668682,0.6258217196949777
msm_white_male,4,2006,0.07651853799631869,0.7651853799631869,0.6886668419668682
msm_white_male,4,2007,0.07310018406521168,0.8382855640283986,0.7651853799631869
msm_white_male,4,2008,0.075992637391533,0.9142782014199317,0.8382855640283986
msm_white_male,4,2009,0.08572179858006837,1,0.9142782014199317
msm_white_male,5,2000,0.5137690094533498,0.5137690094533498,0
msm_white_male,5,2001,0.052609946568023015,0.5663789560213728,0.5137690094533498
msm_white_male,5,2002,0.03740238388820386,0.6037813399095767,0.5663789560213728
msm_white_male,5,2003,0.05137690094533498,0.6551582408549117,0.6037813399095767
msm_white_male,5,2004,0.05754212905877518,0.7127003699136868,0.6551582408549117
msm_white_male,5,2005,0.05219893136046034,0.7648993012741472,0.7127003699136868
msm_white_male,5,2006,0.05795314426633785,0.822852445540485,0.7648993012741472
msm_white_male,5,2007,0.06411837237977805,0.8869708179202631,0.822852445540485
msm_white_male,5,2008,0.06411837237977805,0.9510891903000411,0.8869708179202631
msm_white_male,5,2009,0.048910809699958896,1,0.9510891903000411
msm_white_male,6,2000,0.5646879756468798,0.5646879756468798,0
msm_white_male,6,2001,0.0654490106544901,0.6301369863013699,0.5646879756468798
msm_white_male,6,2002,0.0487062404870624,0.6788432267884323,0.6301369863013699
msm_white_male,6,2003,0.0502283105022831,0.7290715372907154,0.6788432267884323
msm_white_male,6,2004,0.045662100456621,0.7747336377473364,0.7290715372907154
msm_white_male,6,2005,0.0441400304414003,0.8188736681887367,0.7747336377473364
msm_white_male,6,2006,0.0410958904109589,0.8599695585996956,0.8188736681887367
msm_white_male,6,2007,0.060882800608828,0.9208523592085236,0.8599695585996956
msm_white_male,6,2008,0.0334855403348554,0.954337899543379,0.9208523592085236
msm_white_male,6,2009,0.045662100456621,1,0.954337899543379
msm_white_male,7,2000,0.6036036036036037,0.6036036036036037,0
msm_white_male,7,2001,0.04504504504504504,0.6486486486486487,0.6036036036036037
msm_white_male,7,2002,0.04504504504504504,0.6936936936936937,0.6486486486486487
msm_white_male,7,2003,0.02702702702702703,0.7207207207207208,0.6936936936936937
msm_white_male,7,2004,0.09009009009009009,0.8108108108108109,0.7207207207207208
msm_white_male,7,2005,0.05405405405405406,0.8648648648648649,0.8108108108108109
msm_white_male,7,2006,0.036036036036036036,0.9009009009009009,0.8648648648648649
msm_white_male,7,2007,0.04504504504504504,0.9459459459459459,0.9009009009009009
msm_white_male,7,2008,0.04504504504504504,0.9909909909909911,0.9459459459459459
msm_white_male,7,2009,0.009009009009009009,1,0.9909909909909911
het_white_male,2,2000,0,0,0
het_white_male,2,2001,0,0,0
het_white_male,2,2002,0,0,0
het_white_male,2,2003,0,0,0
het_white_male,2,2004,0.16666666666666666,0.16666666666666666,0
het_white_male,2,2005,0.1111111111111111,0.2777777777777778,0.16666666666666666
het_white_male,2,2006,0,0.2777777777777778,0.2777777777777778
het_white_male,2,2007,0.05555555555555555,0.3333333333333333,0.2777777777777778
het_white_male,2,2008,0.3333333333333333,0.6666666666666666,0.3333333333333333
het_white_male,2,2009,0.3333333333333333,1,0.6666666666666666
het_white_male,3,2000,0.18421052631578946,0.18421052631578946,0
het_white_male,3,2001,0.02631578947368421,0.21052631578947367,0.18421052631578946
het_white_male,3,2002,0.043859649122807015,0.2543859649122807,0.21052631578947367
het_white_male,3,2003,0.02631578947368421,0.2807017543859649,0.2543859649122807
het_white_male,3,2004,0.07894736842105263,0.35964912280701755,0.2807017543859649
het_white_male,3,2005,0.07017543859649122,0.4298245614035088,0.35964912280701755
het_white_male,3,2006,0.10526315789473684,0.5350877192982456,0.4298245614035088
het_white_male,3,2007,0.13157894736842105,0.6666666666666666,0.5350877192982456
het_white_male,3,2008,0.19298245614035087,0.8596491228070176,0.6666666666666666
het_white_male,3,2009,0.14035087719298245,1,0.8596491228070176
het_white_male,4,2000,0.3685800604229607,0.3685800604229607,0
het_white_male,4,2001,0.03625377643504532,0.404833836858006,0.3685800604229607
het_white_male,4,2002,0.05740181268882175,0.4622356495468278,0.404833836858006
het_white_male,4,2003,0.06948640483383686,0.5317220543806647,0.4622356495468278
het_white_male,4,2004,0.11178247734138973,0.6435045317220544,0.5317220543806647
het_white_male,4,2005,0.0513595166163142,0.6948640483383686,0.6435045317220544
het_white_male,4,2006,0.0755287009063444,0.770392749244713,0.6948640483383686
het_white_male,4,2007,0.0755287009063444,0.8459214501510574,0.770392749244713
het_white_male,4,2008,0.07854984894259819,0.9244712990936556,0.8459214501510574
het_white_male,4,2009,0.0755287009063444,1,0.9244712990936556
het_white_male,5,2000,0.3946360153256705,0.3946360153256705,0
het_white_male,5,2001,0.05747126436781609,0.4521072796934866,0.3946360153256705
het_white_male,5,2002,0.07279693486590039,0.524904214559387,0.4521072796934866
het_white_male,5,2003,0.06896551724137931,0.5938697318007663,0.524904214559387
het_white_male,5,2004,0.0842911877394636,0.6781609195402298,0.5938697318007663
het_white_male,5,2005,0.05747126436781609,0.735632183908046,0.6781609195402298
het_white_male,5,2006,0.05747126436781609,0.7931034482758621,0.735632183908046
het_white_male,5,2007,0.07662835249042145,0.8697318007662835,0.7931034482758621
het_white_male,5,2008,0.07662835249042145,0.946360153256705,0.8697318007662835
het_white_male,5,2009,0.05363984674329502,1,0.946360153256705
het_white_male,6,2000,0.44036697247706424,0.44036697247706424,0
het_white_male,6,2001,0.03669724770642202,0.47706422018348627,0.44036697247706424
het_white_male,6,2002,0.01834862385321101,0.4954128440366973,0.47706422018348627
het_white_male,6,2003,0.11926605504587157,0.6146788990825689,0.4954128440366973
het_white_male,6,2004,0.06422018348623854,0.6788990825688074,0.6146788990825689
het_white_male,6,2005,0.08256880733944955,0.761467889908257,0.6788990825688074
het_white_male,6,2006,0.07339449541284404,0.834862385321101,0.761467889908257
het_white_male,6,2007,0.06422018348623854,0.8990825688073395,0.834862385321101
het_white_male,6,2008,0.08256880733944955,0.9816513761467891,0.8990825688073395
het_white_male,6,2009,0.01834862385321101,1,0.9816513761467891
het_white_male,7,2000,0.5416666666666666,0.5416666666666666,0
het_white_male,7,2001,0.041666666666666664,0.5833333333333333,0.5416666666666666
het_white_male,7,2002,0.08333333333333333,0.6666666666666666,0.5833333333333333
het_white_male,7,2003,0.041666666666666664,0.7083333333333333,0.6666666666666666
het_white_male,7,2004,0.125,0.8333333333333333,0.7083333333333333
het_white_male,7,2005,0,0.8333333333333333,0.8333333333333333
het_white_male,7,2006,0.041666666666666664,0.875,0.8333333333333333
het_white_male,7,2007,0.125,1,0.875
het_white_male,7,2008,0,1,1
het_white_male,7,2009,0,1,1
idu_hisp_female,2,2000,0,0,0
idu_hisp_female,2,2001,0,0,0
idu_hisp_female,2,2002,0,0,0
idu_hisp_female,2,2003,0.25,0.25,0
idu_hisp_female,2,2004,0,0.25,0.25
idu_hisp_female,2,2005,0,0.25,0.25
idu_hisp_female,2,2006,0,0.25,0.25
idu_hisp_female,2,2007,0.5,0.75,0.25
idu_hisp_female,2,2008,0,0.75,0.75
idu_hisp_female,2,2009,0.25,1,0.75
idu_hisp_female,3,2000,0.18181818181818182,0.18181818181818182,0
idu_hisp_female,3,2001,0,0.18181818181818182,0.18181818181818182
idu_hisp_female,3,2002,0.18181818181818182,0.36363636363636365,0.18181818181818182
idu_hisp_female,3,2003,0,0.36363636363636365,0.36363636363636365
idu_hisp_female,3,2004,0,0.36363636363636365,0.36363636363636365
idu_hisp_female,3,2005,0,0.36363636363636365,0.36363636363636365
idu_hisp_female,3,2006,0.18181818181818182,0.5454545454545454,0.36363636363636365
idu_hisp_female,3,2007,0,0.5454545454545454,0.5454545454545454
idu_hisp_female,3,2008,0.2727272727272727,0.8181818181818181,0.5454545454545454
idu_hisp_female,3,2009,0.18181818181818182,1,0.8181818181818181
idu_hisp_female,4,2000,0.2708333333333333,0.2708333333333333,0
idu_hisp_female,4,2001,0.0625,0.3333333333333333,0.2708333333333333
idu_hisp_female,4,2002,0.020833333333333332,0.35416666666666663,0.3333333333333333
idu_hisp_female,4,2003,0.08333333333333333,0.4375,0.35416666666666663
idu_hisp_female,4,2004,0.0625,0.5,0.4375
idu_hisp_female,4,2005,0.08333333333333333,0.5833333333333333,0.5
idu_hisp_female,4,2006,0.08333333333333333,0.6666666666666666,0.5833333333333333
idu_hisp_female,4,2007,0.16666666666666666,0.8333333333333333,0.6666666666666666
idu_hisp_female,4,2008,0.10416666666666667,0.9375,0.8333333333333333
idu_hisp_female,4,2009,0.0625,1,0.9375
idu_hisp_female,5,2000,0.47058823529411764,0.47058823529411764,0
idu_hisp_female,5,2001,0.0196078431372549,0.49019607843137253,0.47058823529411764
idu_hisp_female,5,2002,0.0392156862745098,0.5294117647058824,0.49019607843137253
idu_hisp_female,5,2003,0.09803921568627451,0.6274509803921569,0.5294117647058824
idu_hisp_female,5,2004,0.0392156862745098,0.6666666666666666,0.6274509803921569
idu_hisp_female,5,2005,0.058823529411764705,0.7254901960784313,0.6666666666666666
idu_hisp_female,5,2006,0.0196078431372549,0.7450980392156863,0.7254901960784313
idu_hisp_female,5,2007,0.11764705882352941,0.8627450980392157,0.7450980392156863
idu_hisp_female,5,2008,0.058823529411764705,0.9215686274509803,0.8627450980392157
idu_hisp_female,5,2009,0.0784313725490196,1,0.9215686274509803
